"","x","y","z"
"499",-2.37110362374723,-4.26375758359495,21.2878709981485
"500",-2.560369019732,-4.38027154175249,20.8212925487703
"501",-2.74235927193405,-4.52027022793344,20.3782091963382
"502",-2.92015036753399,-4.68408441244574,19.9587523341481
"503",-3.09654377202516,-4.87206009158998,19.5633012467564
"504",-3.27409540398164,-5.08458556048217,19.1924786868451
"505",-3.4551444196317,-5.32210635539605,18.8471534373431
"506",-3.64184061320813,-5.58512935908918,18.5284491397593
"507",-3.83616948779624,-5.8742168514272,18.2377586719986
"508",-4.03997422415933,-6.18997080606276,17.9767633552467
"509",-4.25497388234968,-6.53300727487665,17.7474562241547
"510",-4.48277722160237,-6.90392026206657,17.5521684781219
"511",-4.72489152564879,-7.30323407106005,17.3935980169442
"512",-4.98272578018992,-7.7313427188231,17.2748386242142
"513",-5.25758747405324,-8.18843467247312,17.1994078677074
"514",-5.55067219389522,-8.67440090481938,17.1712711068962
"515",-5.86304506498764,-9.188724139393,17.1948581030564
"516",-6.19561297242818,-9.73034723675273,17.2750675908316
"517",-6.54908639886063,-10.2975190680118,17.4172537774053
"518",-6.92392966577575,-10.8876170708216,17.6271870973778
"519",-7.32029840628033,-11.4969471698534,17.9109797230437
"520",-7.73796328263764,-12.1205240886982,18.2749644375415
"521",-8.17621936324369,-12.7518385288577,18.7255137561871
"522",-8.6337812798051,-13.3826224836771,19.2687850136549
"523",-9.1086654001923,-14.002630263831,19.9103771013668
"524",-9.59806188655617,-14.5994606431665,20.6548864499554
"525",-10.0982017622172,-15.1584545809059,21.5053547455911
"526",-10.6042270440861,-15.6627124166274,22.462609946656
"527",-11.1100755813402,-16.0932827060343,23.5245166006666
"528",-11.6083962938096,-16.4295794672703,24.6851720301413
"529",-12.0905146111557,-16.6500820397968,25.9341114699713
"530",-12.5464713540198,-16.7333577739721,27.2556157658964
"531",-12.965159996015,-16.6594181509281,28.6282452851496
"532",-13.3345858115063,-16.4113709630317,30.0247456285519
"533",-13.6422643266589,-15.9772658100974,31.412474089034
"534",-13.8757644750027,-15.3519544166917,32.7544689473128
"535",-14.0233834691716,-14.5387159593585,34.011217479221
"536",-14.0749167181903,-13.5503527214879,35.1430715702496
"537",-14.0224603185201,-12.4094678196396,36.1131238556134
"538",-13.861161068632,-11.1477135681975,36.8902199202122
"539",-13.5898163185886,-9.80394873001926,37.4516832554975
"540",-13.2112295597316,-8.42144284928217,37.7853103263958
"541",-12.7322508886867,-7.04446861043708,37.8902781980855
"542",-12.1634726608617,-5.71476889056338,37.7767901967255
"543",-11.5186022838319,-4.46842399896923,37.4645234764479
"544",-10.8135844553456,-3.3335589416676,36.9801695058725
"545",-10.0655819039778,-2.3291451385002,36.3545088639086
"546",-9.29193822743006,-1.4649237547434,35.6194973057826
"547",-8.5092367801614,-0.742275534301948,34.8057638546648
"548",-7.73254065557545,-0.155734217866865,33.9407721346487
"549",-6.97486001180459,0.305195744878609,33.0477270894359
"550",-6.24685443613627,0.654215685695915,32.1451673910837
"551",-5.55674742395305,0.90661610189414,31.2470950257376
"552",-4.91041107136833,1.07798281007118,30.3634607914975
"553",-4.31157168322438,1.18325862234361,29.500835116471
"554",-3.76208865266758,1.23613561801383,28.6631291363315
"555",-3.26226622559944,1.24872176782415,27.8522745082125
"556",-2.81116742625708,1.23141535132073,27.06881055951
"557",-2.4069091484993,1.19292390357972,26.3123584640182
"558",-2.0469258432914,1.1403746660205,25.5819829770745
"559",-1.72819579236021,1.07947590402285,24.8764541406034
"560",-1.4474286227219,1.01470015686809,24.1944265730344
"561",-1.2012157447629,0.949470196258807,23.5345548039148
"562",-0.986147150660733,0.886335863527085,22.8955614903212
"563",-0.798898849241951,0.827135229971387,22.2762726080491
"564",-0.636295441320618,0.773137085403632,21.6756306980006
"565",-0.495352188648193,0.725164040988692,21.0926944433576
"566",-0.373300565684504,0.683696911327359,20.5266304755865
"567",-0.267600817983318,0.648961811503757,19.9767014184666
"568",-0.17594455503461,0.621001780755292,19.4422527535248
"569",-0.0962499214556201,0.599734872633942,18.9227000612776
"570",-0.0266514420466639,0.585000629846291,18.4175174819663
"571",0.0345137651426316,0.576596753772903,17.9262277713434
"572",0.0887220640056587,0.574307624323176,17.4483940360237
"573",0.13728062003741,0.577926150676928,16.9836130659744
"574",0.181345173101362,0.587270253458909,16.5315100981514
"575",0.221937681137117,0.60219510378894,16.0917348151251
"576",0.259963423402299,0.62260208036602,15.663958384571
"577",0.296227289098671,0.648445255658161,15.2478713653314
"578",0.33144908575462,0.679736088058434,14.8431823340581
"579",0.366277785985002,0.716546879046017,14.4496171175326
"580",0.401304695291103,0.759013452669949,14.0669185464425
"581",0.437075571028988,0.807337428215109,13.6948466751608
"582",0.4741017567476,0.861788384514071,13.3331794384977
"583",0.512870419524247,0.922706154610031,12.9817137406749
"584",0.553853993032825,0.990503440807484,12.6402669945163
"585",0.597518937810291,1.06566890096946,12.3086791508539
"586",0.644333934126208,1.14877082562599,11.9868152803288
"587",0.694777623276186,1.24046150045288,11.6745687931082
"588",0.749346010993856,1.34148232837719,11.3718654075558
"589",0.808559642732189,1.45266976836458,11.0786680076702
"590",0.872970655295429,1.57496213218365,10.7949825622882
"591",0.943169802984251,1.7094072643315,10.5208653178731
"592",1.01979354911898,1.85717111183295,10.2564315225237
"593",1.10353130539037,2.01954716743143,10.0018659931177
"594",1.19513289159448,2.19796673890917,9.75743590185425
"595",1.29541627632595,2.39400995532723,9.52350623458115
"596",1.40527564422608,2.60941736330554,9.30055846294382
"597",1.52568981613402,2.84610188719903,9.08921307726139
"598",1.65773102324052,3.10616081855807,8.89025674851755
"599",1.80257400277228,3.39188735271392,8.70467502674473
"600",1.96150533776644,3.70578099090511,8.53369163898821
"601",2.13593290308031,4.05055585856338,8.37881562055773
"602",2.32739519862862,4.42914563311231,8.24189769268356
"603",2.53757024207699,4.8447033012218,8.12519747701732
"604",2.76828354799147,5.30059334270436,8.03146329358558
"605",3.02151452746276,5.80037312569562,7.96402639254199
"606",3.29940038728604,6.34775924770661,7.92691147204747
"607",3.6042362733281,6.94657321586108,7.92496515932902
"608",3.9384699675814,7.60065917131319,7.96400366667961
"609",4.30468888795458,8.31376427789359,8.05097991436854
"610",4.70559642694848,9.08936988599666,8.19416880369327
"611",5.1439737728533,9.93045867223755,8.40336670018237
"612",5.62262226279172,10.83919976282,8.69009711113478
"613",6.14428001279455,11.8165306639446,9.06780844714397
"614",6.71150507790956,12.8616122188713,9.55204095367729
"615",7.32651579200573,13.9711318048472,10.1605276187498
"616",7.99097739328988,15.1384322480215,10.9131773935872
"617",8.70572287876304,16.3524520572513,11.8318680283961
"618",9.47039579661187,17.5964803007993,12.9399507076258
"619",10.2830042470306,18.846761772944,14.261341686181
"620",11.139379999622,20.0710409731096,15.8190525547557
"621",12.0325460969707,21.2272125868585,17.6330006771701
"622",12.9520127459595,22.2623544333821,19.7169614653946
"623",13.8830469147018,23.1125510958031,22.0745988100797
"624",14.8059973328119,23.704051811926,24.6946691536257
"625",15.6958027807233,23.9563984907615,27.5457659219044
"626",16.5218623517271,23.7881301909146,30.5713612244611
"627",17.2484891356459,23.1254121269343,33.6863670513347
"628",17.8361814347747,21.9133456026026,36.7768481282533
"629",18.2438978515575,20.1287575901666,39.704636258276
"630",18.4323838254184,17.7920881314087,42.3181159315929
"631",18.3683542560174,14.9749971650151,44.4691388150218
"632",18.0290185469172,11.8001374329064,46.0339556423864
"633",17.4061304355161,8.4307908510687,46.9338324582632
"634",16.5085964770714,5.05083536843064,47.1497380449921
"635",15.3628203662073,1.83897403448237,46.726233726821
"636",14.0104357330348,-1.0562933546701,45.7627191049379
"637",12.5037628242643,-3.53436476576022,44.3943886271978
"638",10.8999500652619,-5.5489365885356,42.7686096761509
"639",9.25506139988212,-7.10321830268412,41.0232821008167
"640",7.6192334296255,-8.23749887436772,39.2719206961806
"641",6.03356019922618,-9.01395783546831,37.5970352096149
"642",4.52880839575673,-9.50286115382667,36.0505850316893
"643",3.12564144079839,-9.77242811311109,34.6588697237393
"644",1.83583448540744,-9.88283622355395,33.4291821348973
"645",0.663967414511301,-9.88367865922643,32.3563047624384
"646",-0.390797192862472,-9.81376631673356,31.4278455631211
"647",-1.33309410524958,-9.70223272932989,30.6281216047177
"648",-2.17000796765761,-9.57017506784531,29.9407115878509
"649",-2.91002467767638,-9.43235972108124,29.3499661736659
"650",-3.56225818201687,-9.29875177507646,28.8417844046055
"651",-4.13590754132283,-9.1757777234977,28.4039156997491
"652",-4.63989455954031,-9.06731436637621,28.0259796305969
"653",-5.0826365402239,-8.97543579524579,27.6993339997629
"654",-5.47191646572609,-8.90096319728541,27.4168738724761
"655",-5.81482113888202,-8.84386173990049,27.1728105066772
"656",-6.11772519898387,-8.80352271201783,26.9624569684444
"657",-6.38630495028727,-8.77896151638943,26.7820334433039
"658",-6.62557060689748,-8.76895495972867,26.6284971387208
"659",-6.8399090421806,-8.77213530058105,26.4993971840321
"660",-7.03313166802065,-8.78705381527185,26.3927526680747
"661",-7.20852388274577,-8.81222309820419,26.3069509948272
"662",-7.36889380429161,-8.84614470910661,26.2406635082667
"663",-7.51661889477311,-8.88732689975152,26.1927754907676
"664",-7.65368969527095,-8.93429580968593,26.1623279706675
"665",-7.78175030671245,-8.98560256633097,26.1484691691806
"666",-7.9021355326743,-9.03982804677382,26.1504138132679
"667",-8.01590478408425,-9.09558657357528,26.1674089090909
"668",-8.12387296303335,-9.15152946476841,26.1987048974735
"669",-8.22663861320686,-9.20634909593932,26.2435313947666
"670",-8.32460966148011,-9.25878392948691,26.3010769604993
"671",-8.41802708828079,-9.30762480167943,26.370472529749
"672",-8.50698685962065,-9.35172261751934,26.4507783060366
"673",-8.59146043541052,-9.38999747727601,26.5409740320961
"674",-8.67131413959707,-9.42144914127807,26.6399526427198
"675",-8.74632763976517,-9.44516862866235,26.7465173571232
"676",-8.81621173865489,-9.46035064122932,26.8593822886577
"677",-8.88062562891233,-9.46630640737756,26.9771766380435
"678",-8.93919370675886,-9.4624764569242,27.0984524939539
"679",-8.99152198177539,-9.44844277027887,27.2216961940561
"680",-9.03721406062574,-9.42393970037253,27.345343104173
"681",-9.07588662460042,-9.38886304840734,27.4677955583953
"682",-9.10718426698111,-9.34327668965439,27.5874435757839
"683",-9.13079350924844,-9.28741619651647,27.7026878384637
"684",-9.14645577797524,-9.22168899409907,27.8119642913531
"685",-9.15397909958762,-9.14667070709627,27.913769616078
"686",-9.15324826033849,-9.06309751134702,28.0066867511517
"687",-9.14423318543934,-8.97185448130008,28.0894095864111
"688",-9.12699531502541,-8.87396011541552,28.1607659589352
"689",-9.10169179506443,-8.77054741272119,28.2197381240214
"690",-9.0685773568301,-8.66284205178929,28.2654799682934
"691",-9.02800382632602,-8.55213837497983,28.2973303685721
"692",-8.9804172811914,-8.43977399417851,28.3148222718027
"693",-8.92635295249011,-8.32710390053471,28.3176872668213
"694",-8.86642804729457,-8.21547497480777,28.3058556245884
"695",-8.80133274004589,-8.10620175617696,28.2794519853175
"696",-8.731819641659,-8.00054423953873,28.2387870548497
"697",-8.65869210144697,-7.89968834218624,28.1843458267347
"698",-8.5827917255209,-7.80472952122556,28.1167729618789
"699",-8.50498550509136,-7.71665984590352,28.0368560291091
"700",-8.42615293917258,-7.636358647511,27.9455073363709
"701",-8.34717351000642,-7.56458669621391,27.843745066024
"702",-8.26891482862717,-7.50198369970869,27.7326743744445
"703",-8.19222171573532,-7.44906879100388,27.6134690337124
"704",-8.11790642326218,-7.4062435768521,27.4873540905967
"705",-8.04674013862117,-7.37379725629162,27.3555899045619
"706",-7.97944585038822,-7.35191328953565,27.2194578106695
"707",-7.91669259430296,-7.34067709797735,27.0802475422909
"708",-7.8590910446704,-7.34008430170295,26.9392464480171
"709",-7.80719037037365,-7.35004904609583,26.7977304507631
"710",-7.76147623794587,-7.37041202810884,26.6569566267539
"711",-7.72236981696217,-7.40094790010755,26.5181572282408
"712",-7.69022762527671,-7.44137180004764,26.3825349356281
"713",-7.6653420427538,-7.49134482725669,26.2512591005448
"714",-7.64794232120409,-7.55047835036889,26.1254627291417
"715",-7.63819592412057,-7.61833709612992,26.0062399522424
"716",-7.63621004132151,-7.69444102387319,25.894643733745
"717",-7.64203313957667,-7.77826604024381,25.7916835789337
"718",-7.65565642964339,-7.86924365256597,25.698323018642
"719",-7.67701515193565,-7.96675969785327,25.6154766624635
"720",-7.70598960652741,-8.07015231879885,25.5440066339203
"721",-7.74240587775455,-8.17870938913797,25.4847182226
"722",-7.78603622889289,-8.29166561942209,25.4383546131331
"723",-7.83659916794581,-8.40819960110509,25.4055905792231
"724",-7.89375921126174,-8.52743107217576,25.3870250637565
"725",-7.95712639735314,-8.64841871117168,25.3831726044669
"726",-8.026255628735,-8.77015878752309,25.3944536099014
"727",-8.10064594461381,-8.89158501344245,25.4211835436366
"728",-8.17973985149667,-9.01156995399946,25.4635611366096
"729",-8.26292286174695,-9.12892835497706,25.5216558184061
"730",-8.34952341106996,-9.24242273940098,25.5953946379912
"731",-8.43881334390306,-9.35077159965174,25.6845490313545
"732",-8.53000916947793,-9.45266046896882,25.788721885361
"733",-8.62227429942702,-9.54675609022049,25.9073354398473
"734",-8.71472247850637,-9.63172380786155,26.0396206582475
"735",-8.80642261144189,-9.70624818894264,26.1846087737789
"736",-8.89640516919196,-9.76905673048528,26.3411257750452
"737",-8.98367032532129,-9.8189463354797,26.5077906223295
"738",-9.06719792633713,-9.85481204317835,26.6830179739338
"739",-9.14595933802125,-9.87567728970427,26.8650261411857
"740",-9.21893113318955,-9.88072476443156,27.0518508733579
"741",-9.28511049631376,-9.86932673181231,27.2413653948947
"742",-9.34353211986361,-9.84107352584149,27.4313068766552
"743",-9.3932862604614,-9.79579881522626,27.6193092257708
"744",-9.43353751593789,-9.73360020126452,27.8029417372966
"745",-9.46354378447055,-9.65485376439225,27.9797527842731
"746",-9.48267478246272,-9.56022133087378,28.147317356679
"747",-9.49042943730382,-9.45064949173305,28.3032869244579
"748",-9.48645144274675,-9.32735976525747,28.4454398278522
"749",-9.47054227499782,-9.19182973462904,28.5717302207976
"750",-9.44267102096094,-9.04576548502318,28.6803335357735
"751",-9.40298046736716,-8.89106617254458,28.7696865175646
"752",-9.35178903788491,-8.72978203791257,28.8385200926413
"753",-9.28958833788767,-8.56406758742936,28.8858836898236
"754",-9.21703626284184,-8.39613196361796,28.9111600819456
"755",-9.13494583291945,-8.22818868881631,28.9140703408565
"756",-9.04427011850914,-8.06240697141613,28.8946690448541
"757",-8.94608380379984,-7.90086661661868,28.8533304015397
"758",-8.84156208508172,-7.74551829760745,28.7907264062478
"759",-8.7319577063343,-7.59815054849984,28.7077985111755
"760",-8.61857699055085,-7.46036437637293,28.6057245099028
"761",-8.50275572913306,-7.3335558993726,28.485882437192
"762",-8.38583574615701,-7.21890694361367,28.3498132499167
"763",-8.26914286590268,-7.11738310962123,28.1991839088782
"764",-8.15396689027453,-7.02973847653399,28.0357522489564
"765",-8.04154404890048,-6.95652586522622,27.8613347368337
"766",-7.93304223053305,-6.898111434792,27.6777779022434
"767",-7.82954915095895,-6.85469233553522,27.4869339180815
"768",-7.73206346941658,-6.82631617324058,27.2906405191571
"769",-7.64148873979898,-6.81290113679327,27.0907052044509
"770",-7.55862997949841,-6.81425578483879,26.8888934722206
"771",-7.48419256003244,-6.8300976581033,26.6869206935939
"772",-7.41878306983953,-6.86007006527964,26.4864471358688
"773",-7.36291176938354,-6.90375656826408,26.2890755954944
"774",-7.3169962492716,-6.96069285692604,26.0963510845088
"775",-7.28136591003704,-7.03037584810257,25.9097620241865
"776",-7.25626690384359,-7.11226996503107,25.7307424272261
"777",-7.24186720996234,-7.20581065159692,25.560674587418
"778",-7.2382615541258,-7.310405252279,25.4008918372101
"779",-7.24547592394112,-7.42543144665358,25.2526809743777
"780",-7.26347147621236,-7.55023347074236,25.1172839961103
"781",-7.29214767566536,-7.68411639071767,24.9958988107489
"782",-7.33134454717059,-7.82633872185711,24.88967862391
"783",-7.38084396463925,-7.97610371124399,24.7997297177337
"784",-7.44036993929972,-8.13254963011234,24.7271073613122
"785",-7.50958790838098,-8.2947394538457,24.6728096096547
"786",-7.58810306292745,-8.46165034654942,24.6377687711217
"787",-7.67545779128965,-8.63216341394515,24.6228403530125
"788",-7.7711283535552,-8.80505424305469,24.6287893362446
"789",-7.87452094250515,-8.97898480837331,24.6562736874394
"790",-7.98496732909196,-9.15249738903222,24.7058250949341
"791",-8.10172033508599,-9.32401120507456,24.7778270187127
"792",-8.22394942208485,-9.49182253668041,24.8724902767276
"793",-8.3507367335444,-9.65410912912632,24.9898265539988
"794",-8.48107397310259,-9.80893969753368,25.1296204165679
"795",-8.6138605455457,-9.95428931633805,25.2914006371843
"796",-8.74790342262494,-10.0880613950251,25.4744118868689
"797",-8.88191921986496,-10.2081167900649,25.6775881046043
"798",-9.01453897688495,-10.3123103706658,25.8995291089779
"799",-9.14431611626304,-10.3985350341285,26.1384822371862
"800",-9.26973800804958,-10.4647727525793,26.3923309591756
"801",-9.38924148250255,-10.5091517331744,26.6585924842328
"802",-9.50123250756974,-10.5300082067625,26.9344263186436
"803",-9.60411007748902,-10.5259507577,27.2166555129371
"804",-9.69629414551012,-10.4959245169465,27.5018019300639
"805",-9.77625718265376,-10.4392720220653,27.7861362597161
"806",-9.84255866659491,-10.3557871711152,28.0657427069976
"807",-9.89388151704694,-10.2457585348988,28.3365973291824
"808",-9.92906921883213,-10.109998408611,28.5946579437031
"809",-9.94716213781001,-9.94985442567931,28.8359624718848
"810",-9.94743136659694,-9.76720133893289,29.056731624833
"811",-9.92940836383054,-9.56441167243418,29.2534710977984
"812",-9.8929086946909,-9.34430529168684,29.4230680277443
"813",-9.8380483543905,-9.11007941812189,29.5628764709976
"814",-9.76525146076364,-8.86522208100454,29.6707871167159
"815",-9.67524852278773,-8.61341329687314,29.745277355702
"816",-9.56906500019627,-8.35841924232831,29.7854391023173
"817",-9.44800042440947,-8.10398522166536,29.7909832965428
"818",-9.31359890413506,-7.85373325999024,29.7622216334387
"819",-9.16761233972058,-7.61106967264997,29.7000276047164
"820",-9.01195807301352,-7.37910703545483,29.6057802310853
"821",-8.84867296925765,-7.16060372393014,29.4812947904543
"822",-8.6798660447249,-6.95792275497288,29.3287453355306
"823",-8.50767171574969,-6.77301021222357,29.1505838345435
"824",-8.33420556539708,-6.60739221464389,28.9494604064192
"825",-8.16152423032176,-6.46218831046442,28.7281484452618
"826",-7.99159063833603,-6.33813841556702,28.4894775514891
"827",-7.82624541605913,-6.23563998922979,28.2362762263793
"828",-7.66718487337619,-6.15479203200125,27.9713253491615
"829",-7.5159455892387,-6.09544265017282,27.6973226235159
"830",-7.37389529533211,-6.05723729059857,27.4168575065657
"831",-7.24222949485876,-6.03966523458101,27.1323956419892
"832",-7.12197306883098,-6.04210248094974,26.8462715085457
"833",-7.01398601004286,-6.06384968858905,26.5606878464689
"834",-6.91897237789748,-6.10416434479268,26.2777204060574
"835",-6.837491574587,-6.1622867507198,25.9993266401469
"836",-6.76997109220028,-6.23745975562757,25.7273571004586
"837",-6.71671995854301,-6.32894242539919,25.46356846679
"838",-6.67794220522862,-6.43601800417109,25.2096373133938
"839",-6.65374978512287,-6.5579966316572,24.9671738810066
"840",-6.6441744697763,-6.69421332671631,24.7377352643003
"841",-6.6491783554703,-6.84402175415502,24.522837536725
"842",-6.66866269533878,-7.00678427050608,24.3239664155333
"843",-6.70247485285551,-7.18185870811648,24.1425861199092
"844",-6.7504132383816,-7.36858231631895,23.9801460972574
"845",-6.81223014617534,-7.5662532431701,23.8380852908257
"846",-6.88763245587481,-7.77410991921487,23.7178336007709
"847",-6.97628020220882,-7.99130870275059,23.6208101560349
"848",-7.077783052263,-8.21690016982476,23.5484179721347
"849",-7.19169476401917,-8.44980448645235,23.5020345271857
"850",-7.31750573626249,-8.68878638898361,23.4829977532828
"851",-7.4546338015346,-8.93243042360441,23.4925869222874
"852",-7.60241346374158,-9.17911725823432,23.5319979153496
"853",-7.76008384319086,-9.4270020776957,23.6023124172329
"854",-7.92677566664134,-9.67399630050306,23.7044606845686
"855",-8.10149773002751,-9.91775410270466,23.8391777177201
"856",-8.28312336729523,-10.155665484427,24.0069529354146
"857",-8.4703775790084,-10.3848578440565,24.2079738246484
"858",-8.66182560551321,-10.602208200563,24.442064526426
"859",-8.8558638650182,-10.8043682844351,24.7086209237208
"860",-9.05071430695988,-10.9878046518677,25.0065445124997
"861",-9.24442334145066,-11.1488557094287,25.3341781331471
"862",-9.43486657824847,-11.2838070112352,25.6892474691036
"863",-9.61976062154715,-11.3889853593665,26.0688130063846
"864",-9.79668309532908,-11.4608710717131,26.4692377883418
"865",-9.96310189296748,-11.4962262838151,26.8861766661793
"866",-10.1164143320522,-11.4922353746332,27.3145926935838
"867",-10.2539964363103,-11.4466516638661,27.7488057016008
"868",-10.3732619590659,-11.3579426016335,28.1825768032478
"869",-10.4717300233227,-11.2254240055398,28.6092305610557
"870",-10.5470994215444,-11.049372785911,29.0218138419275
"871",-10.597326757981,-10.8311073362407,29.4132871393299
"872",-10.620704815807,-10.573025606695,29.7767406515435
"873",-10.6159368948958,-10.2785929706852,30.1056240739558
"874",-10.5822025024747,-9.95227531804344,30.3939763754348
"875",-10.5192097840316,-9.59941713695309,30.6366402665157
"876",-10.4272305193238,-9.22606924469852,30.8294460194223
"877",-10.3071143918612,-8.83877569338654,30.9693509669215
"878",-10.1602805220138,-8.44433353559624,31.054524329361
"879",-9.98868582337202,-8.04954195976403,31.0843716560091
"880",-9.79477143701122,-7.66095834582251,31.0594985350969
"881",-9.58139012789235,-7.28467787373284,30.9816186006856
"882",-9.3517189024764,-6.92615058473802,30.8534155113099
"883",-9.10916207070256,-6.59004568115328,30.6783718977885
"884",-8.85725043174763,-6.28016798731604,30.4605799221438
"885",-8.59954218730447,-5.9994265816653,30.2045479970576
"886",-8.33953062674055,-5.7498512808023,29.9150166036894
"887",-8.08056269214673,-5.53264937182243,29.5967934361456
"888",-7.8257713601143,-5.34829298343238,29.2546148122085
"889",-7.57802352244611,-5.1966267669445,28.893036931102
"890",-7.33988384689595,-5.07698595057201,28.5163575450454
"891",-7.11359405726355,-4.98831604702527,28.1285662155394
"892",-6.90106625623972,-4.92928720788676,27.7333196703371
"893",-6.70388835140443,-4.89839812205028,27.3339378553047
"894",-6.52333932846901,-4.89406620336112,26.9334159869395
"895",-6.36041201595822,-4.91470243572265,26.5344481060263
"896",-6.21584105793467,-4.95877055012984,26.1394581474692
"897",-6.09013400715418,-5.02483116899821,25.7506352260271
"898",-5.98360372333859,-5.1115721863529,25.3699705718249
"899",-5.89640056964002,-5.21782700327855,24.9992942469067
"900",-5.82854321300387,-5.34258236436438,24.6403103814667
"901",-5.77994712813992,-5.48497750195976,24.2946301597582
"902",-5.75045016552191,-5.64429614460818,23.9638021551016
"903",-5.73983476343053,-5.81995272881485,23.6493398679557
"904",-5.74784655996896,-6.01147390422449,23.352746474754
"905",-5.77420929439452,-6.21847616706614,23.0755368647679
"906",-5.81863598166168,-6.44064021344908,22.8192570438492
"907",-5.88083640484042,-6.67768238507858,22.585500931589
"908",-5.96052100286424,-6.92932339358265,22.375924483448
"909",-6.05740124193608,-7.19525436202785,22.1922569401203
"910",-6.17118655394525,-7.47510011864518,22.036308848803
"911",-6.30157791041525,-7.76837962390023,21.909976319584
"912",-6.44825808176375,-8.07446341464537,21.815240778772
"913",-6.61087861505191,-8.39252801681938,21.7541632643653
"914",-6.78904355522866,-8.72150742173832,21.7288720839084
"915",-6.98228994187962,-9.0600419531485,21.7415424325385
"916",-7.19006514300651,-9.40642518686668,21.7943663656956
"917",-7.41170114739253,-9.75855003584082,21.8895113611742
"918",-7.64638603623736,-10.1138556920376,22.0290656231849
"919",-7.89313300181738,-10.4692778275389,22.2149683225944
"920",-8.15074748438952,-10.8212052937584,22.4489231905827
"921",-8.41779326532641,-11.1654474942209,22.7322943570954
"922",-8.69255868821586,-11.4972175901243,23.0659841281183
"923",-8.9730245784067,-11.8111376395723,23.4502936045686
"924",-9.25683588452326,-12.101272536284,23.8847687251684
"925",-9.54127954969933,-12.3612000163009,24.3680364977866
"926",-9.82327159635948,-12.5841238070271,24.8976388404317
"927",-10.0993568174262,-12.7630359315612,25.4698744642732
"928",-10.3657247288397,-12.8909319780274,26.0796623513573
"929",-10.6182454537585,-12.9610795727697,26.7204432124787
"930",-10.8525288656596,-12.9673352574613,27.3841373026396
"931",-11.0640095048398,-12.9044985818905,28.0611774431587
"932",-11.2480584125449,-12.7686849179457,28.7406343276601
"933",-11.4001210630849,-12.5576910869677,29.4104465503402
"934",-11.5158780654732,-12.2713215618291,30.057759962307
"935",-11.5914224151088,-11.9116392180714,30.6693701247278
"936",-11.6234440954051,-11.4831048589108,31.2322486730655
"937",-11.6094101717556,-10.9925751927834,31.7341209821427
"938",-11.5477266738584,-10.4491400197291,32.1640508985211
"939",-11.4378680084455,-9.86379540321023,32.5129810038076
"940",-11.280460747922,-9.24896863871639,32.7741760758817
"941",-11.0773115370014,-8.61792989405271,32.9435243240695
"942",-10.8313733727065,-7.98414100482756,33.0196652844989
"943",-10.5466501359186,-7.36060090575507,33.0039329997485
"944",-10.2280452129023,-6.75924759017826,32.9001249451865
"945",-9.88116545062988,-6.1904681193941,32.714127179557
"946",-9.51209571750631,-5.66275273203503,32.4534408518146
"947",-9.12716141895918,-5.18250964816754,32.1266622225498
"948",-8.73269624188001,-4.75403742941854,31.7429672510898
"949",-8.33483036063387,-4.37963509465364,31.3116437723305
"950",-7.93931083403584,-4.05981885313486,30.8417017606225
"951",-7.55136163594575,-3.79360912885142,30.3415780183884
"952",-7.17558638523631,-3.57885201340659,29.8189384156052
"953",-6.81591294805334,-3.41254399596652,29.2805703423442
"954",-6.47557605284466,-3.29113599623409,28.7323511612941
"955",-6.1571320471836,-3.21080067984826,28.1792751447649
"956",-5.86249891045007,-3.16765446565882,27.6255210452013
"957",-5.59301446597094,-3.15793174564717,27.074544192532
"958",-5.34950619393857,-3.17811330537855,26.5291799267574
"959",-5.13236690508256,-3.22501378324457,25.9917484968321
"960",-4.94163159289876,-3.29583448093154,25.4641547436789
"961",-4.77705188170204,-3.38818826645561,24.9479786151401
"962",-4.6381655201774,-3.50010302878645,24.4445546967414
"963",-4.5243592710383,-3.6300094366431,23.9550404766801
"964",-4.43492428759878,-3.77671784347974,23.4804740657883
"965",-4.36910364318688,-3.93938821838562,23.0218226676152
"966",-4.32613210070675,-4.11749606339529,22.5800233506475
"967",-4.30526849697561,-4.31079645243979,22.1560177135742
"968",-4.30582129252202,-4.51928761626171,21.7507819361811
"969",-4.32716792489599,-4.74317490210714,21.365353533001
"970",-4.36876862261711,-4.9828354469363,21.0008559151066
"971",-4.43017530504903,-5.23878350309952,20.6585216422262
"972",-4.51103612485408,-5.51163602930014,20.3397150248061
"973",-4.61109611529868,-5.8020778915049,20.0459545164968
"974",-4.7301942929193,-6.11082579488876,19.778935117652
"975",-4.86825744311625,-6.43858987882189,19.540550780848
"976",-5.02529068668681,-6.78603174629168,19.3329165576996
"977",-5.2013647926473,-7.15371756586206,19.1583899375029
"978",-5.39660006996878,-7.54206478309732,19.0195904860057
"979",-5.61114654128163,-7.95128092138205,18.9194164797406
"980",-5.84515997929167,-8.38129296029345,18.8610567313552
"981",-6.09877327739185,-8.83166588515951,18.8479952003813
"982",-6.37206253816862,-9.30150924937268,18.8840052739905
"983",-6.66500720928902,-9.78937104179643,18.973129786381
"984",-6.97744359253976,-10.2931188818893,19.1196419444239
"985",-7.30901112147472,-10.8098096672138,19.3279813898028
"986",-7.65909097604863,-11.3355503752174,19.6026587435283
"987",-8.02673691596551,-11.8653548778676,19.948121292908
"988",-8.41059871215572,-12.3930044496999,20.3685722119559
